datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-05-14 21:00:00,3.56,0.09,233.8,15.33,4.4,22.58,10.55
2007-05-14 22:00:00,1.88,0.13,236.6,8.04,8.83,4.13,0.0
2007-05-14 23:00:00,1.1,0.12,239.1,4.62,0.0,0.32,10.45
2007-05-15 00:00:00,0.35,0.09,236.8,1.54,0.0,0.27,0.0
2007-05-15 01:00:00,0.34,0.08,235.47,1.52,0.0,0.47,0.0
2007-05-15 02:00:00,0.32,0.06,236.16,1.41,0.0,0.08,0.0
2007-05-15 03:00:00,0.36,0.08,236.45,1.6,0.0,0.55,0.0
2007-05-15 04:00:00,0.33,0.08,236.08,1.49,0.0,0.0,0.0
2007-05-15 05:00:00,0.35,0.1,236.61,1.56,0.0,0.53,0.0
2007-05-15 06:00:00,0.53,0.06,235.51,2.34,0.0,0.0,0.0
2007-05-15 07:00:00,1.22,0.09,234.44,5.25,0.0,0.53,9.47
2007-05-15 08:00:00,1.36,0.08,233.73,5.74,0.0,0.0,16.75
2007-05-15 09:00:00,1.37,0.08,231.5,5.89,0.0,0.53,16.45
2007-05-15 10:00:00,1.33,0.06,233.28,5.63,0.0,0.0,16.68
2007-05-15 11:00:00,0.67,0.09,234.04,2.94,0.0,0.53,5.25
2007-05-15 12:00:00,0.33,0.05,235.76,1.46,0.0,0.0,0.0
2007-05-15 13:00:00,0.38,0.1,236.31,1.67,0.0,0.53,0.0
2007-05-15 14:00:00,0.33,0.04,234.37,1.47,0.0,0.0,0.0
2007-05-15 15:00:00,0.36,0.08,235.76,1.62,0.0,0.55,0.0
2007-05-15 16:00:00,0.33,0.05,236.0,1.46,0.0,0.08,0.0
2007-05-15 17:00:00,0.37,0.09,235.97,1.66,0.0,0.47,0.0
2007-05-15 18:00:00,0.78,0.1,235.14,3.38,0.0,0.22,6.1
2007-05-15 19:00:00,0.8,0.09,237.04,3.39,0.0,0.35,7.28
2007-05-15 20:00:00,0.49,0.09,237.68,2.19,0.0,0.38,0.0
2007-05-15 21:00:00,0.53,0.06,235.97,2.53,0.0,0.17,0.0
2007-05-15 22:00:00,0.74,0.1,235.75,3.24,0.0,0.5,0.0
2007-05-15 23:00:00,1.12,0.07,238.88,4.62,0.0,0.05,10.65
2007-05-16 00:00:00,0.58,0.08,239.28,2.48,0.0,0.53,4.6
2007-05-16 01:00:00,0.26,0.05,238.14,1.07,0.0,0.0,0.0
2007-05-16 02:00:00,0.3,0.09,236.73,1.29,0.0,0.55,0.0
2007-05-16 03:00:00,0.27,0.06,235.88,1.11,0.0,0.0,0.0
2007-05-16 04:00:00,0.29,0.09,235.68,1.25,0.0,0.53,0.0
2007-05-16 05:00:00,0.26,0.05,235.92,1.1,0.0,0.0,0.0
2007-05-16 06:00:00,1.11,0.08,235.94,4.85,0.0,0.55,6.7
2007-05-16 07:00:00,1.7,0.05,234.15,7.2,0.0,0.0,16.82
2007-05-16 08:00:00,2.18,0.09,232.51,9.33,8.33,0.53,16.58
2007-05-16 09:00:00,1.77,0.03,232.82,7.57,8.43,0.0,16.63
2007-05-16 10:00:00,1.87,0.09,233.88,8.01,0.0,8.02,16.77
2007-05-16 11:00:00,1.36,0.04,234.39,5.76,0.0,0.0,16.83
2007-05-16 12:00:00,2.81,0.14,232.39,12.23,0.0,20.82,16.57
2007-05-16 13:00:00,2.52,0.27,233.36,10.97,0.0,29.57,0.98
2007-05-16 14:00:00,0.78,0.11,234.44,3.61,0.0,4.03,0.0
2007-05-16 15:00:00,0.45,0.11,236.72,2.11,0.0,1.25,0.0
2007-05-16 16:00:00,0.48,0.05,235.78,2.14,0.0,0.55,2.18
2007-05-16 17:00:00,1.17,0.11,235.58,4.96,0.0,0.58,14.07
2007-05-16 18:00:00,1.28,0.1,235.17,5.62,0.0,16.22,0.0
2007-05-16 19:00:00,1.0,0.14,235.71,4.46,0.0,10.93,0.0
2007-05-16 20:00:00,1.58,0.12,236.06,6.67,0.0,0.48,5.15
2007-05-16 21:00:00,2.12,0.09,232.38,9.15,9.38,0.22,6.0
2007-05-16 22:00:00,1.41,0.13,235.24,5.99,5.02,0.57,11.4
2007-05-16 23:00:00,0.65,0.09,238.1,2.8,5.72,0.0,0.0
2007-05-17 00:00:00,0.32,0.11,238.09,1.47,0.0,0.57,0.0
2007-05-17 01:00:00,0.27,0.05,237.99,1.22,0.0,0.0,0.0
2007-05-17 02:00:00,0.31,0.1,238.29,1.41,0.0,0.57,0.0
2007-05-17 03:00:00,0.3,0.09,237.38,1.36,0.0,0.0,0.0
2007-05-17 04:00:00,0.31,0.1,236.82,1.41,0.0,0.57,0.0
2007-05-17 05:00:00,0.27,0.05,236.66,1.21,0.0,0.0,0.0
2007-05-17 06:00:00,0.31,0.1,237.34,1.43,0.0,0.57,0.0
2007-05-17 07:00:00,1.0,0.08,235.49,4.36,0.0,0.0,6.63
2007-05-17 08:00:00,0.77,0.13,237.63,3.32,0.0,0.57,5.77
2007-05-17 09:00:00,0.82,0.05,235.38,3.56,0.0,7.53,0.0
2007-05-17 10:00:00,0.39,0.08,233.79,1.72,0.0,0.55,0.12
2007-05-17 11:00:00,2.26,0.11,233.3,9.78,0.0,18.98,13.78
2007-05-17 12:00:00,0.33,0.11,235.56,1.52,0.0,0.7,0.0
2007-05-17 13:00:00,0.44,0.13,237.22,1.98,0.0,0.92,0.0
2007-05-17 14:00:00,0.84,0.11,236.06,3.63,0.1,0.17,6.58
2007-05-17 15:00:00,1.31,0.1,237.47,5.64,11.22,0.6,5.08
2007-05-17 16:00:00,0.84,0.07,237.67,3.57,5.58,0.0,0.0
2007-05-17 17:00:00,0.59,0.12,238.17,2.52,0.0,0.57,0.0
2007-05-17 18:00:00,0.82,0.05,235.2,3.51,0.0,0.0,6.85
2007-05-17 19:00:00,1.7,0.1,232.11,7.38,0.0,0.57,16.53
2007-05-17 20:00:00,1.46,0.07,232.57,6.31,0.0,0.05,16.58
2007-05-17 21:00:00,1.75,0.13,231.6,7.61,0.0,0.52,16.47
2007-05-17 22:00:00,1.55,0.08,233.16,6.67,0.0,0.2,16.67
2007-05-17 23:00:00,1.58,0.08,235.88,6.72,0.0,0.37,17.05
2007-05-18 00:00:00,0.7,0.09,238.88,3.04,0.0,0.33,0.03
2007-05-18 01:00:00,0.3,0.09,238.34,1.32,0.0,0.23,0.0
2007-05-18 02:00:00,0.29,0.08,237.66,1.24,0.0,0.45,0.0
2007-05-18 03:00:00,0.26,0.04,238.39,1.09,0.0,0.12,0.0
2007-05-18 04:00:00,0.3,0.08,238.0,1.28,0.0,0.55,0.0
2007-05-18 05:00:00,0.27,0.05,237.97,1.13,0.0,0.0,0.0
2007-05-18 06:00:00,0.31,0.1,237.7,1.38,0.0,0.57,0.0
2007-05-18 07:00:00,1.35,0.05,235.67,5.77,0.0,0.0,11.05
2007-05-18 08:00:00,1.4,0.09,236.71,5.84,0.0,0.57,17.17
2007-05-18 09:00:00,1.3,0.05,236.18,5.45,0.0,0.0,17.1
2007-05-18 10:00:00,1.35,0.07,233.4,5.72,0.0,0.55,16.7
2007-05-18 11:00:00,0.36,0.04,235.45,1.55,0.0,0.0,0.75
2007-05-18 12:00:00,0.37,0.11,236.26,1.61,0.0,0.57,0.0
2007-05-18 13:00:00,0.83,0.1,236.35,3.65,0.07,6.13,0.62
2007-05-18 14:00:00,2.15,0.09,235.18,9.17,11.4,1.88,16.97
2007-05-18 15:00:00,1.52,0.05,235.88,6.44,3.75,0.13,16.38
2007-05-18 16:00:00,0.32,0.06,236.42,1.33,0.0,0.47,0.0
2007-05-18 17:00:00,1.36,0.09,235.29,5.86,0.0,17.07,0.0
2007-05-18 18:00:00,1.13,0.18,234.72,5.06,0.0,10.13,0.0
2007-05-18 19:00:00,1.85,0.35,235.11,8.0,0.72,1.1,13.53
2007-05-18 20:00:00,3.99,0.35,231.55,17.41,21.78,21.92,7.1
2007-05-18 21:00:00,1.8,0.32,233.05,7.87,4.77,1.35,0.0
2007-05-18 22:00:00,3.16,0.23,232.57,13.64,12.02,0.83,15.55
2007-05-18 23:00:00,0.51,0.08,237.15,2.17,0.0,0.27,2.32
2007-05-19 00:00:00,0.33,0.11,238.99,1.44,0.0,0.6,0.0
2007-05-19 01:00:00,0.28,0.05,237.18,1.22,0.0,0.0,0.0
2007-05-19 02:00:00,0.31,0.09,236.17,1.39,0.0,0.57,0.0
2007-05-19 03:00:00,0.3,0.08,234.85,1.35,0.0,0.0,0.0
2007-05-19 04:00:00,0.32,0.08,235.02,1.36,0.0,0.58,0.0
2007-05-19 05:00:00,0.28,0.05,234.6,1.22,0.0,0.08,0.0
2007-05-19 06:00:00,0.31,0.08,235.33,1.32,0.0,0.48,0.0
2007-05-19 07:00:00,1.43,0.05,233.87,6.19,0.0,0.3,10.72
2007-05-19 08:00:00,1.17,0.07,234.02,5.07,7.15,0.25,3.3
2007-05-19 09:00:00,1.29,0.08,234.61,5.59,8.0,0.52,0.0
2007-05-19 10:00:00,1.71,0.17,232.37,7.55,7.5,0.05,8.37
2007-05-19 11:00:00,0.93,0.16,231.71,4.24,0.0,0.9,4.53
2007-05-19 12:00:00,1.3,0.1,233.72,5.85,7.6,0.2,3.75
2007-05-19 13:00:00,2.63,0.27,233.54,11.42,11.97,0.53,16.72
2007-05-19 14:00:00,2.0,0.2,234.53,8.6,7.33,0.68,16.87
2007-05-19 15:00:00,1.62,0.15,234.81,6.89,5.02,0.0,15.23
2007-05-19 16:00:00,1.49,0.21,236.37,6.6,17.43,0.65,0.0
2007-05-19 17:00:00,1.1,0.21,235.91,4.96,6.05,0.33,2.6
2007-05-19 18:00:00,1.58,0.13,233.38,6.72,0.0,0.3,16.7
2007-05-19 19:00:00,1.3,0.1,234.49,5.49,0.0,0.6,14.8
2007-05-19 20:00:00,0.38,0.07,237.25,1.58,0.0,0.0,0.0
2007-05-19 21:00:00,0.4,0.09,235.47,1.73,0.0,0.6,0.0
2007-05-19 22:00:00,0.81,0.07,235.19,3.41,0.0,0.13,0.0
2007-05-19 23:00:00,0.56,0.11,235.27,2.45,0.0,0.47,3.45
2007-05-20 00:00:00,0.64,0.08,236.49,2.78,0.0,0.45,5.47
2007-05-20 01:00:00,0.29,0.06,237.91,1.24,0.0,0.15,0.0
2007-05-20 02:00:00,0.3,0.08,235.3,1.33,0.0,0.57,0.0
2007-05-20 03:00:00,0.29,0.05,236.24,1.25,0.0,0.0,0.0
2007-05-20 04:00:00,0.31,0.08,236.03,1.38,0.0,0.58,0.0
2007-05-20 05:00:00,0.31,0.04,236.08,1.34,0.0,0.0,0.0
2007-05-20 06:00:00,0.94,0.09,236.22,4.1,0.0,0.57,0.0
2007-05-20 07:00:00,0.48,0.06,237.56,2.26,0.0,0.02,0.0
2007-05-20 08:00:00,1.27,0.13,234.54,5.66,0.0,0.55,3.7
2007-05-20 09:00:00,1.22,0.08,233.44,5.4,0.0,0.2,6.13
2007-05-20 10:00:00,1.25,0.12,233.14,5.55,5.02,0.37,0.0
2007-05-20 11:00:00,1.77,0.1,233.6,7.69,10.4,0.37,0.0
2007-05-20 12:00:00,0.94,0.13,234.88,4.1,0.0,0.2,0.0
2007-05-20 13:00:00,1.38,0.1,236.04,5.92,0.0,0.52,12.78
2007-05-20 14:00:00,0.42,0.11,238.1,1.86,0.0,0.05,0.0
2007-05-20 15:00:00,0.77,0.11,238.8,3.3,0.0,4.5,1.52
2007-05-20 16:00:00,1.45,0.07,236.31,6.17,0.0,5.27,10.07
2007-05-20 17:00:00,1.72,0.15,235.88,7.44,0.0,11.25,0.0
2007-05-20 18:00:00,2.45,0.26,234.14,10.73,20.37,0.57,3.57
2007-05-20 19:00:00,3.16,0.27,232.52,13.79,12.08,0.7,16.58
2007-05-20 20:00:00,2.88,0.25,234.09,12.36,7.38,0.02,16.8
2007-05-20 21:00:00,4.1,0.35,231.09,17.86,19.9,0.55,16.38
2007-05-20 22:00:00,2.53,0.2,233.94,10.9,6.92,0.77,16.78
2007-05-20 23:00:00,1.92,0.15,236.03,8.17,8.27,0.68,17.07
2007-05-21 00:00:00,0.99,0.11,236.22,4.17,0.0,0.7,10.6
2007-05-21 01:00:00,0.3,0.06,236.86,1.26,0.0,0.03,0.0
2007-05-21 02:00:00,0.33,0.1,235.32,1.44,0.0,0.63,0.0
2007-05-21 03:00:00,0.31,0.07,235.6,1.32,0.0,0.35,0.0
2007-05-21 04:00:00,0.31,0.06,234.95,1.31,0.0,0.27,0.0
2007-05-21 05:00:00,0.33,0.09,233.91,1.46,0.0,0.58,0.0
2007-05-21 06:00:00,0.43,0.06,235.2,1.93,0.0,0.0,0.0
2007-05-21 07:00:00,1.59,0.12,232.35,6.89,0.0,0.6,8.72
2007-05-21 08:00:00,1.3,0.06,231.8,5.55,0.0,0.0,16.48
2007-05-21 09:00:00,1.3,0.08,230.85,5.6,0.0,0.57,16.35
2007-05-21 10:00:00,1.28,0.05,232.56,5.46,0.0,0.13,16.58
2007-05-21 11:00:00,1.29,0.06,232.02,5.52,0.0,0.45,16.5
2007-05-21 12:00:00,0.41,0.07,233.94,1.81,0.0,0.32,2.03
2007-05-21 13:00:00,0.3,0.08,233.93,1.34,0.0,0.25,0.0
2007-05-21 14:00:00,0.31,0.1,233.79,1.41,0.0,0.48,0.0
2007-05-21 15:00:00,0.28,0.05,235.9,1.22,0.0,0.1,0.0
2007-05-21 16:00:00,0.31,0.09,235.64,1.34,0.0,0.58,0.0
2007-05-21 17:00:00,0.29,0.07,236.89,1.29,0.0,0.0,0.0
2007-05-21 18:00:00,0.35,0.12,235.97,1.58,0.0,0.58,0.0
2007-05-21 19:00:00,0.48,0.08,234.44,2.21,0.0,0.0,0.0
2007-05-21 20:00:00,1.42,0.1,235.18,6.08,0.0,0.6,14.07
2007-05-21 21:00:00,1.79,0.1,235.29,7.58,0.0,0.0,16.97
2007-05-21 22:00:00,1.69,0.11,236.31,7.1,0.0,0.57,17.1
2007-05-21 23:00:00,1.25,0.06,237.69,5.24,0.0,0.0,15.6
2007-05-22 00:00:00,0.3,0.1,235.85,1.34,0.0,0.58,0.0
2007-05-22 01:00:00,0.27,0.05,234.93,1.14,0.0,0.02,0.0
2007-05-22 02:00:00,0.5,0.08,236.0,2.13,0.0,0.55,3.3
2007-05-22 03:00:00,0.67,0.06,236.26,2.82,0.0,0.18,6.7
2007-05-22 04:00:00,0.28,0.07,235.7,1.19,0.0,0.38,0.0
2007-05-22 05:00:00,0.29,0.07,235.67,1.21,0.0,0.33,0.0
2007-05-22 06:00:00,0.78,0.07,236.18,3.4,0.0,0.25,0.0
2007-05-22 07:00:00,1.73,0.05,234.06,7.45,7.35,0.45,14.73
2007-05-22 08:00:00,1.26,0.03,233.3,5.59,8.17,0.12,5.3
2007-05-22 09:00:00,0.71,0.09,234.8,3.28,0.0,0.57,3.45
2007-05-22 10:00:00,0.97,0.05,234.72,4.07,0.0,0.0,11.5
2007-05-22 11:00:00,0.29,0.09,233.92,1.27,0.0,0.57,0.0
2007-05-22 12:00:00,0.26,0.05,235.67,1.1,0.0,0.0,0.0
2007-05-22 13:00:00,0.3,0.08,235.75,1.32,0.0,0.58,0.0
2007-05-22 14:00:00,0.27,0.05,235.25,1.11,0.0,0.0,0.0
2007-05-22 15:00:00,0.3,0.09,236.31,1.25,0.0,0.58,0.0
2007-05-22 16:00:00,0.26,0.05,235.97,1.09,0.0,0.0,0.0
2007-05-22 17:00:00,0.31,0.09,237.25,1.35,0.0,0.58,0.0
2007-05-22 18:00:00,0.63,0.05,235.55,2.65,0.0,0.0,5.82
2007-05-22 19:00:00,1.34,0.23,235.2,5.86,0.0,8.08,3.75
2007-05-22 20:00:00,2.9,0.24,234.4,12.5,0.0,29.5,0.0
2007-05-22 21:00:00,1.44,0.12,234.38,6.24,0.0,3.63,4.55
2007-05-22 22:00:00,2.49,0.21,234.82,10.8,0.0,18.65,7.3
2007-05-22 23:00:00,0.32,0.1,239.58,1.41,0.0,0.48,0.0
2007-05-23 00:00:00,0.34,0.12,237.32,1.52,0.0,1.25,0.0
2007-05-23 01:00:00,0.27,0.08,235.72,1.16,0.0,0.15,0.0
2007-05-23 02:00:00,0.33,0.11,235.87,1.48,0.0,0.8,0.0
2007-05-23 03:00:00,0.29,0.06,236.27,1.22,0.0,0.25,0.0
2007-05-23 04:00:00,0.3,0.08,235.69,1.31,0.0,0.7,0.0
2007-05-23 05:00:00,0.3,0.07,235.13,1.27,0.0,0.52,0.0
2007-05-23 06:00:00,1.23,0.05,233.66,5.35,0.0,0.28,9.77
2007-05-23 07:00:00,1.46,0.12,236.14,6.19,0.3,0.6,14.82
2007-05-23 08:00:00,2.45,0.04,231.57,10.66,14.93,0.0,16.45
2007-05-23 09:00:00,1.44,0.05,232.61,6.21,0.02,0.58,16.6
2007-05-23 10:00:00,1.31,0.04,232.6,5.61,0.0,0.0,16.58
2007-05-23 11:00:00,1.58,0.19,231.67,6.84,0.32,0.57,16.47
2007-05-23 12:00:00,1.18,0.14,231.62,5.13,0.0,4.67,7.1
2007-05-23 13:00:00,1.07,0.18,233.44,4.7,0.0,9.62,0.0
2007-05-23 14:00:00,2.16,0.11,233.58,9.28,0.0,30.88,0.0
2007-05-23 15:00:00,0.84,0.12,236.05,3.73,0.0,9.32,0.0
2007-05-23 16:00:00,0.34,0.13,237.59,1.52,0.0,0.65,0.0
2007-05-23 17:00:00,0.29,0.1,237.19,1.21,0.0,0.0,0.0
2007-05-23 18:00:00,0.66,0.18,235.96,2.89,0.0,0.62,3.57
2007-05-23 19:00:00,1.08,0.22,234.24,4.69,0.0,0.05,9.03
2007-05-23 20:00:00,1.28,0.31,235.97,5.63,0.0,0.57,0.0
2007-05-23 21:00:00,1.92,0.07,233.71,8.27,0.0,0.32,11.83
2007-05-23 22:00:00,1.23,0.1,234.42,5.25,0.37,0.27,4.35
2007-05-23 23:00:00,1.05,0.1,237.48,4.44,0.0,0.55,8.75
2007-05-24 00:00:00,0.3,0.11,238.81,1.26,0.0,0.05,0.0
2007-05-24 01:00:00,0.31,0.11,237.83,1.34,0.0,0.6,0.0
2007-05-24 02:00:00,0.25,0.07,236.24,1.05,0.0,0.0,0.0
2007-05-24 03:00:00,0.29,0.12,236.31,1.27,0.0,0.58,0.0
2007-05-24 04:00:00,0.28,0.08,236.28,1.18,0.0,0.0,0.0
2007-05-24 05:00:00,0.31,0.1,236.97,1.35,0.0,0.58,0.0
2007-05-24 06:00:00,0.5,0.07,236.09,2.13,0.0,0.13,0.05
2007-05-24 07:00:00,1.58,0.07,233.08,6.73,0.02,0.45,16.7
2007-05-24 08:00:00,1.95,0.07,232.43,8.36,10.0,0.33,16.57
2007-05-24 09:00:00,1.65,0.1,231.55,7.09,5.9,0.23,16.43
2007-05-24 10:00:00,0.67,0.11,232.5,2.96,0.0,0.55,6.02
2007-05-24 11:00:00,0.27,0.04,233.46,1.2,0.0,0.03,0.0
2007-05-24 12:00:00,0.31,0.09,234.86,1.35,0.0,0.58,0.0
2007-05-24 13:00:00,0.29,0.06,236.71,1.24,0.0,0.0,0.0
2007-05-24 14:00:00,0.32,0.1,234.0,1.4,0.0,0.6,0.0
2007-05-24 15:00:00,0.28,0.05,234.26,1.23,0.0,0.0,0.0
2007-05-24 16:00:00,0.31,0.1,235.96,1.39,0.0,0.6,0.0
2007-05-24 17:00:00,0.29,0.07,237.91,1.27,0.0,0.08,0.0
2007-05-24 18:00:00,0.34,0.1,236.97,1.54,0.0,0.67,0.12
2007-05-24 19:00:00,1.47,0.13,235.01,6.41,0.0,6.08,11.43
2007-05-24 20:00:00,1.58,0.13,236.94,6.85,0.0,17.4,0.0
2007-05-24 21:00:00,2.57,0.15,234.4,11.11,0.0,16.33,9.87
2007-05-24 22:00:00,2.43,0.08,235.69,10.38,0.0,17.35,1.92
2007-05-24 23:00:00,0.7,0.15,238.83,3.01,0.0,5.35,0.0
2007-05-25 00:00:00,0.34,0.08,237.84,1.47,0.0,0.95,0.0
2007-05-25 01:00:00,0.3,0.07,237.11,1.3,0.0,0.5,0.0
2007-05-25 02:00:00,0.81,0.09,236.64,3.4,0.0,0.82,8.07
2007-05-25 03:00:00,0.41,0.05,237.45,1.74,0.0,0.17,2.1
2007-05-25 04:00:00,0.32,0.1,237.29,1.4,0.0,0.83,0.0
2007-05-25 05:00:00,0.29,0.06,236.94,1.22,0.0,0.17,0.0
2007-05-25 06:00:00,1.36,0.12,236.87,5.82,0.0,0.72,7.65
2007-05-25 07:00:00,1.89,0.07,232.63,8.13,5.97,0.18,16.6
2007-05-25 08:00:00,1.82,0.07,231.88,7.85,8.82,0.43,16.48
2007-05-25 09:00:00,1.3,0.08,231.08,5.57,0.0,0.43,16.37
2007-05-25 10:00:00,0.85,0.06,232.13,3.67,0.0,0.18,9.3
2007-05-25 11:00:00,0.31,0.09,234.23,1.36,0.0,0.62,0.0
2007-05-25 12:00:00,0.28,0.05,233.97,1.24,0.0,0.0,0.0
2007-05-25 13:00:00,0.32,0.1,232.11,1.43,0.0,0.63,0.0
2007-05-25 14:00:00,0.3,0.08,232.39,1.37,0.0,0.0,0.0
2007-05-25 15:00:00,0.34,0.12,235.43,1.47,0.0,0.63,0.0
2007-05-25 16:00:00,0.29,0.07,235.12,1.29,0.0,0.08,0.0
2007-05-25 17:00:00,0.4,0.13,234.95,1.78,0.0,0.55,0.82
2007-05-25 18:00:00,1.76,0.16,232.8,7.63,8.13,0.33,10.05
2007-05-25 19:00:00,2.87,0.38,232.98,12.6,18.6,0.28,0.0
2007-05-25 20:00:00,3.57,0.29,233.26,15.47,26.82,0.55,14.83
2007-05-25 21:00:00,4.47,0.26,228.51,19.56,48.37,0.07,6.72
2007-05-25 22:00:00,1.98,0.24,234.01,8.66,17.47,0.63,0.0
2007-05-25 23:00:00,0.31,0.08,239.12,1.31,0.17,0.0,0.0
2007-05-26 00:00:00,0.32,0.11,238.85,1.42,0.0,0.62,0.0
2007-05-26 01:00:00,0.69,0.05,235.83,2.94,0.0,0.0,6.82
2007-05-26 02:00:00,0.49,0.09,235.34,2.19,0.0,0.62,3.15
2007-05-26 03:00:00,0.3,0.09,236.8,1.39,0.0,0.17,0.0
2007-05-26 04:00:00,0.32,0.1,236.14,1.42,0.0,0.45,0.0
2007-05-26 05:00:00,0.3,0.08,236.52,1.29,0.0,0.4,0.0
2007-05-26 06:00:00,0.29,0.07,236.04,1.27,0.0,0.22,0.0
2007-05-26 07:00:00,0.31,0.08,234.18,1.41,0.0,0.58,0.0
2007-05-26 08:00:00,0.65,0.07,234.54,2.94,0.0,0.03,0.0
2007-05-26 09:00:00,2.13,0.09,233.67,9.17,0.0,12.73,14.52
2007-05-26 10:00:00,0.44,0.09,236.1,1.93,0.0,1.05,0.0
2007-05-26 11:00:00,1.05,0.14,234.9,4.62,0.0,10.72,0.0
2007-05-26 12:00:00,1.64,0.19,236.15,7.12,0.0,14.25,5.8
2007-05-26 13:00:00,1.81,0.17,235.88,7.73,0.0,0.23,17.03
2007-05-26 14:00:00,1.63,0.16,232.38,7.08,0.0,0.68,16.55
2007-05-26 15:00:00,1.9,0.09,233.12,8.19,7.18,0.13,16.63
2007-05-26 16:00:00,0.95,0.19,235.43,4.15,5.27,0.52,3.67
2007-05-26 17:00:00,0.94,0.18,235.67,4.17,7.67,0.48,0.0
2007-05-26 18:00:00,0.39,0.11,236.84,1.71,0.0,0.17,0.0
2007-05-26 19:00:00,2.13,0.25,233.62,9.4,19.32,0.62,3.72
2007-05-26 20:00:00,1.42,0.15,232.37,6.1,0.12,0.0,11.15
2007-05-26 21:00:00,1.63,0.09,233.59,6.96,0.0,0.62,15.33
2007-05-26 22:00:00,2.03,0.09,233.07,8.71,0.0,0.0,16.65
2007-05-26 23:00:00,1.46,0.15,234.66,6.21,0.0,0.62,12.78
2007-05-27 00:00:00,0.42,0.09,237.56,1.78,0.0,0.18,0.0
2007-05-27 01:00:00,0.32,0.1,235.77,1.41,0.0,0.42,0.0
2007-05-27 02:00:00,0.31,0.09,236.17,1.39,0.0,0.4,0.0
2007-05-27 03:00:00,0.29,0.06,236.93,1.23,0.0,0.2,0.0
2007-05-27 04:00:00,0.33,0.11,237.1,1.44,0.0,0.58,0.0
2007-05-27 05:00:00,0.36,0.07,238.19,1.56,0.0,0.0,0.0
2007-05-27 06:00:00,0.58,0.12,238.37,2.52,0.0,0.6,0.0
2007-05-27 07:00:00,0.45,0.06,237.69,2.17,0.0,0.0,0.0
2007-05-27 08:00:00,1.16,0.09,233.89,5.16,0.0,0.58,2.52
2007-05-27 09:00:00,1.12,0.07,233.37,4.9,0.0,0.0,8.67
2007-05-27 10:00:00,0.5,0.06,232.29,2.39,0.0,0.57,0.0
2007-05-27 11:00:00,0.95,0.05,232.75,4.35,0.0,7.15,0.0
2007-05-27 12:00:00,2.23,0.23,232.01,9.71,6.17,1.92,15.5
2007-05-27 13:00:00,1.28,0.09,235.52,5.58,0.05,0.23,9.9
2007-05-27 14:00:00,3.86,0.28,231.42,16.77,13.2,23.23,16.42
2007-05-27 15:00:00,3.75,0.35,232.79,16.22,8.93,25.13,16.62
2007-05-27 16:00:00,2.45,0.26,234.65,10.51,11.95,0.28,16.87
2007-05-27 17:00:00,4.11,0.44,232.76,17.94,13.23,21.43,16.62
2007-05-27 18:00:00,2.82,0.39,231.76,12.36,4.72,5.0,16.47
2007-05-27 19:00:00,1.98,0.27,234.98,8.47,0.05,1.32,16.92
2007-05-27 20:00:00,1.96,0.15,235.52,8.33,0.0,0.17,16.98
2007-05-27 21:00:00,2.59,0.13,234.12,11.1,6.77,1.23,16.8
2007-05-27 22:00:00,1.58,0.07,235.4,6.77,7.7,1.2,3.8
2007-05-27 23:00:00,0.49,0.05,236.77,2.09,0.0,0.4,0.0
2007-05-28 00:00:00,0.41,0.11,235.56,1.82,0.0,0.78,0.0
2007-05-28 01:00:00,0.47,0.06,235.99,2.03,0.0,0.0,2.37
2007-05-28 02:00:00,0.91,0.11,235.96,3.87,0.0,0.7,8.37
2007-05-28 03:00:00,0.33,0.09,237.56,1.44,0.0,0.33,0.0
2007-05-28 04:00:00,0.32,0.09,237.45,1.41,0.0,0.32,0.0
2007-05-28 05:00:00,0.33,0.09,237.17,1.45,0.0,0.62,0.0
2007-05-28 06:00:00,0.29,0.04,237.23,1.24,0.0,0.0,0.0
2007-05-28 07:00:00,0.55,0.1,234.05,2.55,0.0,0.6,0.0
2007-05-28 08:00:00,0.33,0.06,232.97,1.51,0.0,0.0,0.0
2007-05-28 09:00:00,1.37,0.1,230.18,5.95,0.0,0.58,14.72
2007-05-28 10:00:00,1.32,0.09,232.46,5.62,0.0,0.0,16.58
2007-05-28 11:00:00,1.32,0.03,231.44,5.64,0.0,0.58,16.42
2007-05-28 12:00:00,1.33,0.05,232.07,5.65,0.0,0.03,16.52
2007-05-28 13:00:00,1.87,0.1,233.0,8.03,7.83,0.53,14.05
2007-05-28 14:00:00,1.02,0.16,233.32,4.74,4.57,0.42,0.0
2007-05-28 15:00:00,0.92,0.09,236.33,3.98,7.57,0.17,0.0
2007-05-28 16:00:00,1.12,0.08,236.01,4.86,8.18,0.57,0.0
2007-05-28 17:00:00,1.09,0.07,235.97,4.63,0.0,0.0,11.73
2007-05-28 18:00:00,2.8,0.29,233.74,12.13,18.62,0.55,16.75
2007-05-28 19:00:00,2.78,0.26,234.4,12.05,10.27,0.0,16.85
2007-05-28 20:00:00,2.4,0.15,234.42,10.3,0.02,0.55,16.83
2007-05-28 21:00:00,2.35,0.08,234.91,10.13,7.7,0.0,8.58
2007-05-28 22:00:00,0.9,0.13,238.04,3.84,3.63,0.55,0.0
2007-05-28 23:00:00,0.76,0.08,237.54,3.26,7.52,0.0,0.0
2007-05-29 00:00:00,0.41,0.08,236.34,1.74,0.0,0.55,1.43
